cpu_usage,memory_usage,disk_usage,disk_read_mbps,disk_write_mbps,network_in_mbps,network_out_mbps,temperature_c,fan_speed_rpm,power_watts,error_count,uptime_hours,disk_io_total,network_io_total,cpu_mem_pressure,temp_error_interaction,uptime_low,uptime_medium,uptime_high,uptime_very_high,temp_trend_slope,cpu_trend_slope,error_count_rolling_avg,temp_delta,error_delta
50.39,47.96,69.3,131.26,95.28,204.93,146.76,63.67,2554.0,271.27,7,2508.0,226.54,351.69,0.24167044000000001,445.69,False,True,False,False,0.8779999999999912,-2.9929999999999986,5.4,7.109999999999999,3.0
55.96,30.45,31.06,106.37,78.26,173.32,194.57,58.26,3638.0,270.35,5,2237.2,184.63,367.89,0.1703982,291.3,False,True,False,False,0.43699999999999617,-0.6560000000000014,3.8,8.530000000000001,2.0
58.77,48.27,65.69,104.54,81.78,154.13,180.41,63.8,3093.0,282.1,5,2860.6,186.32,334.53999999999996,0.28368279,319.0,False,True,False,False,2.921999999999994,-5.286000000000001,3.6,1.3200000000000003,-1.0
56.96,43.97,71.61,94.74,150.34,134.48,220.77,57.1,2542.0,262.25,8,5359.2,245.07999999999998,355.25,0.25045312,456.8,False,False,False,True,-0.34800000000001136,1.1469999999999994,4.6,-1.1499999999999986,3.0
71.42,48.49,60.46,96.33,115.49,136.06,61.43,58.2,2304.0,250.86,0,2274.1,211.82,197.49,0.34631558,0.0,False,True,False,False,-0.5830000000000108,5.2849999999999975,3.2,-10.009999999999991,-4.0
81.42,60.91,42.73,115.83,48.53,182.77,154.91,61.33,2393.0,299.44,6,2661.9,164.36,337.68,0.49592922,367.98,False,True,False,False,-0.7200000000000055,5.173999999999994,6.2,4.049999999999997,0.0
69.09,56.93,49.58,43.12,75.96,194.97,125.68,55.07,2983.0,278.73,4,1574.9,119.07999999999998,320.65,0.39332937000000007,220.28,False,True,False,False,-0.44000000000000483,4.995999999999995,4.4,-1.0399999999999991,-2.0
59.54,41.32,47.3,72.41,74.31,187.22,159.95,44.13,2654.0,241.77,4,4514.4,146.72,347.16999999999996,0.24601928000000003,176.52,False,False,True,False,-0.7950000000000031,-2.1330000000000053,2.8,-10.79,1.0
74.66,46.68,65.5,98.08,92.43,151.27,219.75,55.24,2775.0,285.85,3,4325.4,190.51,371.02,0.34851287999999997,165.72,False,False,True,False,2.4479999999999937,7.829999999999998,3.6,-1.9199999999999946,-4.0
29.84,48.44,60.28,121.69,103.86,134.33,154.39,47.51,2901.0,229.35,3,4603.6,225.55,288.72,0.14454496,142.53,False,False,True,False,-1.4530000000000056,-3.7180000000000044,2.4,-2.6200000000000045,1.0
47.46,70.37,51.67,108.67,62.17,189.86,149.02,47.64,2538.0,289.08,5,3400.5,170.84,338.88,0.33397602,238.2,False,False,True,False,-2.3089999999999984,0.41399999999999676,2.8,-17.659999999999997,4.0
72.61,99.91,92.83,31.29,66.29,174.36,138.55,63.87,2594.0,314.89,4,3405.4,97.58000000000001,312.91,0.7254465099999999,255.48,False,False,True,False,1.726999999999991,-4.937000000000009,5.0,-4.660000000000004,-3.0
55.26,82.72,66.33,74.43,98.3,124.15,110.73,57.01,2946.0,264.51,5,2576.8,172.73000000000002,234.88,0.45711071999999997,285.05,False,True,False,False,-1.2490000000000037,-1.7120000000000046,5.2,-2.260000000000005,5.0
47.21,28.65,42.31,107.64,74.45,172.4,193.27,53.84,2675.0,296.92,5,3185.0,182.09,365.67,0.13525665,269.20000000000005,False,False,True,False,-0.9720000000000075,-2.389000000000004,4.0,0.3100000000000023,-2.0
55.24,79.44,85.97,89.18,46.75,150.52,178.95,66.32,3093.0,282.71,3,3938.5,135.93,329.47,0.43882656,198.95999999999998,False,False,True,False,2.767999999999997,2.1489999999999974,4.4,7.199999999999996,-2.0
46.73,34.6,48.55,124.85,80.52,194.49,262.61,42.08,2705.0,264.24,3,3609.4,205.37,457.1,0.16168580000000002,126.24,False,False,True,False,-1.5630000000000057,-0.5760000000000112,1.4,-10.310000000000002,2.0
48.65,35.97,52.9,102.16,102.93,166.11,214.61,50.32,3286.0,264.4,2,4154.8,205.09,380.72,0.17499404999999998,100.64,False,False,True,False,-0.5700000000000051,-0.10900000000000347,2.2,-8.589999999999996,0.0
41.55,56.66,61.62,77.95,104.93,159.41,211.47,70.09,2718.0,308.85,3,4845.2,182.88,370.88,0.23542229999999997,210.27,False,False,True,False,2.632000000000004,-2.797000000000005,3.0,17.540000000000006,-2.0
83.7,84.28,74.92,109.48,47.89,114.41,78.54,68.33,2888.0,292.18,1,3669.2,157.37,192.95,0.7054236,68.33,False,False,True,False,-0.6460000000000106,6.201999999999994,4.4,0.3499999999999943,-1.0
52.61,28.15,26.74,117.73,110.55,207.03,119.08,59.88,2796.0,265.98,3,5133.1,228.28,326.11,0.14809714999999998,179.64000000000001,False,False,False,True,1.7209999999999948,2.4439999999999977,3.6,7.609999999999999,-1.0
30.25,23.46,75.89,136.43,150.99,179.1,182.46,42.76,2997.0,217.97,2,3601.3,287.42,361.56,0.0709665,85.52,False,False,True,False,-3.0250000000000004,-6.174999999999996,1.3333333333333333,-10.399999999999999,1.0
68.81,43.91,95.37,161.36,71.77,271.32,197.49,54.47,1870.0,290.45,3,2991.2,233.13,468.81,0.30214471000000004,163.41,False,True,False,False,-0.3580000000000048,2.552000000000002,4.6,-6.030000000000001,3.0
63.31,67.38,75.64,92.89,131.32,232.86,166.09,64.56,3485.0,292.07,1,3671.4,224.20999999999998,398.95000000000005,0.42658278,64.56,False,False,True,False,4.369999999999998,1.159999999999998,4.8,9.670000000000002,-3.0
27.76,20.79,31.55,136.46,103.97,212.85,241.99,48.79,3020.0,243.15,2,2912.1,240.43,454.84000000000003,0.05771304,97.58,False,True,False,False,-2.0500000000000096,-11.47,2.0,-2.0500000000000043,0.0
45.83,47.54,53.82,95.95,106.18,242.77,142.13,47.92,3697.0,265.23,2,4069.0,202.13,384.9,0.21787582,95.84,False,False,True,False,-2.792000000000002,-5.2020000000000035,1.8,4.590000000000003,0.0
77.87,48.11,54.06,94.86,97.54,204.56,145.93,56.72,3028.0,251.13,4,2794.1,192.4,350.49,0.37463257,226.88,False,True,False,False,-0.002000000000007516,7.985999999999998,5.2,0.8500000000000014,1.0
65.36,59.75,69.46,95.02,84.18,182.57,169.06,62.46,2695.0,316.21,7,3684.4,179.2,351.63,0.390526,437.22,False,False,True,False,0.09399999999999506,0.22599999999998996,5.4,14.170000000000002,2.0
72.94,62.37,100.0,123.94,97.62,163.73,192.47,52.1,2672.0,275.62,4,4525.8,221.56,356.2,0.4549267799999999,208.4,False,False,True,False,1.2600000000000016,3.6789999999999936,4.6,-10.879999999999995,-3.0
48.25,77.08,69.76,134.59,84.03,157.52,172.86,47.38,3109.0,256.8,2,2741.0,218.62,330.38,0.37191099999999994,94.76,False,True,False,False,-2.0130000000000066,-3.0570000000000093,3.0,0.28999999999999915,-3.0
25.3,31.1,38.1,187.66,118.49,182.43,62.87,59.13,2521.0,262.61,6,3684.4,306.15,245.3,0.078683,354.78000000000003,False,False,True,False,1.8179999999999923,0.09299999999999692,3.8,11.780000000000001,2.0
68.85,62.43,56.34,62.89,82.75,205.3,143.74,66.13,2619.0,271.99,7,2641.8,145.64,349.04,0.4298305499999999,462.90999999999997,False,True,False,False,-1.011000000000007,-0.3020000000000105,6.0,-8.66000000000001,2.0
48.97,37.13,60.49,144.73,118.71,166.0,164.63,45.02,3130.0,274.77,3,4836.7,263.44,330.63,0.18182561,135.06,False,False,True,False,-2.0699999999999994,6.141999999999996,3.2,0.8300000000000054,1.0
41.37,53.05,59.01,87.6,93.14,129.34,165.35,62.16,3073.0,282.71,4,3015.0,180.74,294.69,0.21946784999999996,248.64,False,False,True,False,1.2599999999999982,-1.7160000000000037,3.8,-2.0900000000000034,-2.0
51.66,52.84,82.34,113.43,116.27,223.49,142.62,60.63,2875.0,276.59,1,1817.4,229.7,366.11,0.27297143999999995,60.63,False,True,False,False,0.0,0.0,1.0,0.0,0.0
43.54,67.15,45.22,163.17,100.53,196.64,163.3,50.66,2870.0,294.82,0,3595.4,263.7,359.94,0.29237110000000005,0.0,False,False,True,False,0.9089999999999948,-1.8210000000000035,1.6,-2.3500000000000014,-3.0
29.2,54.85,40.86,113.94,66.33,258.26,222.58,47.22,2590.0,285.54,1,2469.9,180.26999999999998,480.84000000000003,0.160162,47.22,False,True,False,False,-1.0670000000000113,1.2190000000000019,2.0,-11.399999999999999,-1.0
33.9,29.72,58.04,90.39,67.2,165.61,191.68,36.79,3272.0,267.52,1,3991.4,157.59,357.29,0.10075079999999997,36.79,False,False,True,False,-0.29900000000000415,3.6279999999999983,1.2,-3.1600000000000037,0.0
58.31,14.72,39.47,103.78,99.29,176.21,165.48,37.77,3048.0,239.12,4,3758.8,203.07,341.69,0.08583232,151.08,False,False,True,False,-3.188000000000007,4.7669999999999995,2.2,-3.279999999999994,4.0
75.92,40.94,49.51,114.49,86.08,197.88,118.35,62.83,2167.0,270.76,5,1468.0,200.57,316.23,0.31081648,314.15,False,True,False,False,-1.3160000000000058,1.3999999999999964,5.2,11.96,0.0
45.61,51.89,39.56,196.92,28.31,164.98,189.24,56.93,2545.0,252.1,0,2535.9,225.23,354.22,0.23667029,0.0,False,True,False,False,1.9469999999999976,-1.4370000000000018,1.8,3.450000000000003,-2.0
62.81,62.95,78.78,76.27,87.03,119.0,183.61,67.13,2440.0,297.39,6,4244.9,163.3,302.61,0.39538895,402.78,False,False,True,False,2.1659999999999924,2.4769999999999954,5.8,-13.75,4.0
66.47,62.82,74.05,97.95,81.67,155.2,169.72,53.16,2568.0,284.65,2,2869.4,179.62,324.91999999999996,0.41756454,106.32,False,True,False,False,-0.8620000000000062,0.6619999999999931,4.5,-3.8800000000000026,-4.0
64.06,53.5,62.99,104.26,94.44,225.53,193.18,54.57,2436.0,280.06,1,4111.2,198.7,418.71000000000004,0.34272100000000005,54.57,False,False,True,False,0.2989999999999972,0.7949999999999914,2.0,-6.240000000000002,-2.0
37.01,63.25,77.89,92.84,68.72,148.4,175.58,60.49,2783.0,243.13,1,3338.1,161.56,323.98,0.23408824999999997,60.49,False,False,True,False,-0.014000000000008627,-6.481000000000012,3.6,6.350000000000001,-3.0
83.78,71.28,73.21,112.32,33.89,149.86,91.54,63.99,2611.0,289.32,10,3359.9,146.20999999999998,241.40000000000003,0.59718384,639.9,False,False,True,False,-1.1370000000000056,8.703999999999997,6.6,-1.8599999999999923,6.0
78.45,39.71,74.66,104.25,73.64,222.82,217.33,54.43,2712.0,262.83,1,1318.3,177.89,440.15,0.31152495,54.43,False,True,False,False,0.0,0.0,1.0,0.0,0.0
34.96,73.7,64.32,70.48,63.63,186.74,256.07,60.46,2960.0,261.96,0,2614.1,134.11,442.81,0.25765520000000003,0.0,False,True,False,False,2.2459999999999987,-6.737000000000004,3.4,3.480000000000004,-4.0
46.46,66.88,62.27,123.92,52.55,217.47,210.81,52.57,2633.0,271.6,7,2750.1,176.47,428.28,0.31072447999999997,367.99,False,True,False,False,1.5869999999999942,-0.10800000000000595,2.4,1.1600000000000037,6.0
43.4,41.0,64.73,129.21,91.51,169.79,285.17,51.63,2832.0,279.23,2,4418.4,220.72000000000003,454.96000000000004,0.17794,103.26,False,False,True,False,1.7849999999999928,-4.0140000000000144,4.4,-1.519999999999996,-3.0
66.52,58.35,100.0,89.14,69.94,120.95,126.7,63.08,2776.0,285.47,9,2492.2,159.07999999999998,247.65,0.3881442,567.72,False,True,False,False,0.6199999999999929,-1.3120000000000054,6.2,-8.629999999999995,6.0
47.09,28.73,59.01,141.28,143.05,182.75,176.46,54.73,3300.0,266.96,2,4931.7,284.33000000000004,359.21000000000004,0.13528957,109.46,False,False,True,False,-0.7500000000000071,-1.172000000000004,3.0,9.25,-1.0
63.06,24.07,57.0,82.13,78.55,127.92,137.32,47.44,2302.0,278.64,2,3754.0,160.68,265.24,0.15178542,94.88,False,False,True,False,-0.8640000000000075,0.9469999999999923,2.8,-7.630000000000003,1.0
44.4,45.16,68.15,82.99,93.31,172.52,174.57,49.06,3088.0,234.06,4,3378.9,176.3,347.09000000000003,0.20051039999999998,196.24,False,False,True,False,-1.585000000000007,-1.7010000000000038,2.8,1.2100000000000009,2.0
35.88,57.47,53.26,38.06,100.01,208.51,207.15,51.38,2790.0,284.5,5,2734.0,138.07,415.65999999999997,0.20620236,256.90000000000003,False,True,False,False,0.0,0.0,5.0,0.0,0.0
44.69,37.0,59.76,126.81,119.38,158.95,192.16,53.71,2286.0,303.08,2,3843.9,246.19,351.11,0.16535299999999997,107.42,False,False,True,False,-0.3130000000000037,-2.9290000000000016,2.6,0.46000000000000085,-1.0
64.26,70.25,59.99,90.5,44.49,206.63,104.17,68.17,3213.0,273.4,6,2979.6,134.99,310.8,0.45142650000000006,409.02,False,True,False,False,0.2969999999999908,0.28599999999999604,4.6,4.410000000000004,5.0
43.27,50.57,53.08,139.93,84.77,211.87,173.74,46.18,2717.0,244.47,1,3826.0,224.7,385.61,0.21881639000000003,46.18,False,False,True,False,-3.4100000000000077,-0.8760000000000009,2.6,-0.060000000000002274,-2.0
46.11,32.16,86.89,110.32,133.75,161.7,176.52,48.79,2400.0,263.75,2,5063.2,244.07,338.22,0.14828975999999996,97.58,False,False,False,True,-2.0260000000000082,-0.6710000000000035,2.8,-10.899999999999999,1.0
67.22,48.69,41.77,87.75,94.01,231.26,109.86,46.17,3009.0,240.51,2,3352.2,181.76,341.12,0.32729418,92.34,False,False,True,False,-2.6710000000000025,3.9449999999999967,2.2,-3.559999999999995,0.0
66.83,53.8,59.73,84.99,123.72,181.63,182.89,64.2,2254.0,288.06,5,2924.5,208.70999999999998,364.52,0.35954539999999996,321.0,False,True,False,False,-1.7910000000000024,2.0480000000000023,5.4,2.710000000000001,1.0
60.78,39.71,56.97,117.6,108.44,171.34,179.36,61.72,2739.0,269.07,0,3135.7,226.04,350.70000000000005,0.24135738,0.0,False,False,True,False,-0.2530000000000013,0.9779999999999959,1.0,17.810000000000002,-2.0
68.93,39.81,71.18,113.88,54.39,157.57,209.31,54.26,2134.0,267.62,3,4076.0,168.26999999999998,366.88,0.27441033000000004,162.78,False,False,True,False,-4.85000000000002,30.18999999999998,6.5,-4.850000000000001,-7.0
42.27,37.19,56.16,112.49,82.0,187.39,167.69,53.19,2102.0,301.91,3,3104.9,194.49,355.08,0.15720213,159.57,False,False,True,False,-0.4690000000000041,-4.294000000000001,3.2,3.759999999999998,0.0
55.33,57.45,60.63,47.46,87.22,160.35,113.31,35.77,2519.0,296.09,1,3624.2,134.68,273.65999999999997,0.31787085000000004,35.77,False,False,True,False,-2.0820000000000007,4.874999999999996,1.4,-13.459999999999994,-1.0
61.27,37.06,65.13,57.03,72.54,198.68,101.4,50.09,2824.0,262.16,2,2970.6,129.57,300.08000000000004,0.22706662000000002,100.18,False,True,False,False,0.275999999999996,1.7319999999999929,2.2,3.960000000000001,-1.0
55.8,85.9,59.31,99.5,100.61,190.67,189.82,66.03,2571.0,300.4,0,2926.6,200.11,380.49,0.479322,0.0,False,True,False,False,2.203999999999998,-3.9470000000000094,2.4,-1.9699999999999989,-4.0
49.33,57.67,53.83,102.76,117.77,186.54,138.22,54.22,2899.0,317.38,5,3253.8,220.53,324.76,0.28448610999999996,271.1,False,False,True,False,2.3749999999999947,2.2849999999999953,4.2,-7.32,3.0
70.28,56.74,59.99,134.69,74.61,118.47,151.2,48.03,2511.0,252.36,1,3944.4,209.3,269.66999999999996,0.39876872,48.03,False,False,True,False,-0.6670000000000114,2.663999999999992,3.0,-7.560000000000002,-3.0
56.2,64.64,56.8,118.89,93.12,169.64,113.36,49.88,3030.0,238.8,7,2260.2,212.01,283.0,0.3632768,349.16,False,True,False,False,-1.7220000000000102,-0.6600000000000039,6.0,-2.1899999999999977,1.0
74.9,67.77,75.86,81.67,68.27,139.13,169.01,70.66,2668.0,266.24,6,2788.0,149.94,308.14,0.5075973,423.96,False,True,False,False,3.6719999999999984,3.5699999999999914,7.4,0.789999999999992,1.0
44.41,70.5,78.06,129.23,69.22,145.33,154.46,53.68,2248.0,276.53,3,3824.1,198.45,299.79,0.31309049999999994,161.04,False,False,True,False,1.6779999999999953,-2.889000000000008,2.6,3.1099999999999994,2.0
57.44,29.33,52.55,126.46,99.45,170.45,138.52,59.08,2549.0,274.48,5,4582.1,225.91,308.97,0.16847152,295.4,False,False,True,False,0.318999999999992,6.978000000000001,3.8,-9.439999999999998,2.0
92.28,38.3,58.48,93.23,55.04,176.25,184.81,62.68,2068.0,317.82,6,3575.9,148.27,361.06,0.3534324,376.08,False,False,True,False,1.6409999999999934,7.485999999999991,8.2,-15.080000000000005,-4.0
58.23,50.46,53.18,143.59,110.67,227.99,175.88,52.92,2827.0,237.53,4,3008.6,254.26,403.87,0.29382858,211.68,False,False,True,False,0.33799999999999497,3.7379999999999973,2.6,3.960000000000001,3.0
55.21,40.46,51.7,49.29,98.55,214.52,165.15,59.44,2435.0,300.51,9,2742.1,147.84,379.67,0.22337966000000004,534.96,False,True,False,False,0.0,0.0,9.0,0.0,0.0
44.62,68.41,68.24,95.01,107.5,246.66,106.7,69.6,3299.0,293.29,5,4817.5,202.51,353.36,0.30524541999999993,348.0,False,False,True,False,-1.8210000000000104,2.0159999999999934,5.6,26.849999999999994,1.0
82.95,47.19,45.45,120.07,93.37,220.86,111.63,66.68,2318.0,297.14,12,2887.1,213.44,332.49,0.39144105,800.1600000000001,False,True,False,False,0.049999999999990385,7.947999999999993,5.6,9.460000000000008,7.0
34.92,38.46,47.92,88.15,92.0,140.86,204.29,52.68,3095.0,241.51,2,4249.1,180.15,345.15,0.13430232,105.36,False,False,True,False,-1.0850000000000042,-3.8950000000000014,1.4,9.25,1.0
43.65,37.63,30.64,118.73,58.97,205.51,155.74,67.51,2348.0,280.92,6,2954.4,177.7,361.25,0.16425495,405.06000000000006,False,True,False,False,4.150000000000002,-2.681000000000006,5.2,3.190000000000012,3.0
59.91,59.51,68.11,69.3,108.93,155.24,182.19,58.02,3196.0,307.5,6,3252.2,178.23000000000002,337.43,0.35652440999999996,348.12,False,False,True,False,0.6709999999999913,7.019999999999995,5.4,-8.029999999999994,2.0
55.75,64.15,77.26,98.95,108.78,185.99,244.08,69.78,2557.0,267.12,8,3394.4,207.73000000000002,430.07000000000005,0.35763625000000004,558.24,False,False,True,False,0.0,0.0,8.0,0.0,0.0
56.07,55.46,68.6,108.09,40.98,181.23,142.62,54.18,2481.0,303.65,1,2519.2,149.07,323.85,0.31096421999999996,54.18,False,True,False,False,0.4529999999999962,-3.066000000000011,3.4,2.1599999999999966,-2.0
50.56,53.07,59.84,46.2,85.49,159.2,111.05,50.05,2324.0,286.57,3,2107.7,131.69,270.25,0.26832192,150.14999999999998,False,True,False,False,-2.282000000000012,0.41999999999999493,2.2,-7.210000000000001,2.0
41.22,50.43,65.04,150.43,63.4,216.76,164.06,42.28,2940.0,219.39,3,3725.6,213.83,380.82,0.20787245999999998,126.84,False,False,True,False,-1.451000000000004,5.012999999999996,2.6,-8.009999999999998,2.0
72.45,10.4,100.0,164.87,86.11,211.8,162.82,51.86,2646.0,252.2,4,4457.6,250.98000000000002,374.62,0.07534800000000001,207.44,False,False,True,False,-1.1680000000000077,12.121999999999998,2.2,4.560000000000002,4.0
52.14,50.87,58.37,103.52,125.16,230.17,246.82,57.48,2557.0,282.5,4,4331.5,228.68,476.99,0.26523617999999993,229.92,False,False,True,False,0.2579999999999966,9.622999999999998,2.8,7.099999999999994,1.0
63.93,17.29,81.41,163.77,70.68,96.45,175.12,51.48,2580.0,241.27,1,3186.5,234.45000000000002,271.57,0.11053497,51.48,False,False,True,False,3.695999999999993,-1.0280000000000113,1.75,1.1099999999999994,-1.0
47.16,50.16,85.69,147.25,72.15,174.44,171.53,63.51,2526.0,270.1,4,3261.5,219.4,345.97,0.23655455999999994,254.04,False,False,True,False,3.385999999999995,-1.9880000000000033,3.8,4.280000000000001,0.0
37.73,38.52,67.36,109.02,102.93,192.38,124.19,50.66,3084.0,232.76,4,4018.6,211.95,316.57,0.14533596000000001,202.64,False,False,True,False,0.0,0.0,4.0,0.0,0.0
42.11,42.29,46.13,88.02,54.93,147.57,66.74,50.99,3281.0,264.86,2,4506.6,142.95,214.31,0.17808318999999997,101.98,False,False,True,False,-0.7050000000000071,4.546,2.0,-2.1899999999999977,0.0
43.32,25.81,55.01,145.85,98.59,212.34,184.29,61.67,2962.0,256.71,4,3110.8,244.44,396.63,0.11180892,246.68,False,False,True,False,0.7139999999999974,-3.1620000000000035,7.0,9.68,-1.0
68.39,64.89,59.19,97.97,107.73,137.67,116.51,56.66,2822.0,260.77,8,2796.8,205.7,254.18,0.44378270999999997,453.28,False,True,False,False,1.021999999999998,3.0529999999999946,6.0,-7.180000000000007,2.0
34.49,23.47,69.08,143.94,127.97,207.26,145.94,48.7,3038.0,236.1,1,4058.3,271.90999999999997,353.2,0.08094803,48.7,False,False,True,False,2.759999999999995,-1.8530000000000022,1.0,-11.79,0.0
48.45,74.4,75.32,105.61,87.53,212.33,140.67,55.87,3005.0,262.88,4,4580.3,193.14,353.0,0.36046800000000007,223.48,False,False,True,False,-0.8770000000000076,-2.859000000000003,2.2,3.460000000000001,2.0
91.36,69.82,49.63,81.45,88.64,157.7,136.73,68.74,2904.0,313.03,5,3418.4,170.09,294.42999999999995,0.6378755199999999,343.7,False,False,True,False,1.1819999999999962,3.868999999999993,5.4,-4.859999999999999,-5.0
29.68,28.99,44.71,120.25,90.81,232.59,131.49,51.24,2833.0,219.0,1,3926.8,211.06,364.08000000000004,0.08604232,51.24,False,False,True,False,1.4039999999999957,-0.41800000000000065,2.2,8.700000000000003,-2.0
43.96,34.69,50.84,127.66,90.69,174.64,230.1,50.04,3537.0,263.27,4,4081.4,218.35,404.74,0.15249723999999998,200.16,False,False,True,False,1.0569999999999926,0.011999999999995676,3.0,-2.780000000000001,3.0
58.15,36.99,75.02,97.41,97.74,140.74,164.98,46.13,2461.0,292.89,5,3088.1,195.14999999999998,305.72,0.21509685,230.65,False,False,True,False,-16.28,-7.35,4.5,-16.279999999999994,1.0
42.46,39.72,71.18,162.35,135.38,235.19,116.23,49.19,3164.0,299.4,6,3061.5,297.73,351.42,0.16865112000000002,295.14,False,False,True,False,-4.1020000000000065,-6.712000000000002,3.0,1.6899999999999977,6.0
62.98,81.37,73.3,92.88,97.72,170.54,162.13,69.17,2201.0,266.36,2,2027.6,190.6,332.66999999999996,0.51246826,138.34,False,True,False,False,1.3609999999999927,-1.461000000000009,5.8,12.190000000000005,-7.0
39.81,30.58,66.06,140.58,68.42,80.93,145.42,49.66,2442.0,260.64,2,3222.3,209.0,226.35,0.12173897999999998,99.32,False,False,True,False,-2.0380000000000074,2.378999999999999,2.0,3.6699999999999946,1.0
79.28,55.08,32.65,57.62,69.42,185.07,145.24,57.36,2243.0,265.38,3,2591.9,127.03999999999999,330.31,0.43667424,172.07999999999998,False,True,False,False,-2.1960000000000113,9.695999999999996,5.2,-10.989999999999995,-4.0
